Method,cookie,lenght,content,classification,url_params,url
GET,4D52613C7A0A8769FEF7E8B93E050D2D,0,,0,,/tienda1/miembros/fotos.jsp
GET,3BE4CC6CBF85D24382A89C9E51DF4ECC,0,,0,,/tienda1/miembros/salir.jsp
GET,24D49D92A335BAB4BB330B25E60C1125,0,,0,,/tienda1/imagenes/2.gif
GET,5C2C40795BEAF9B6D64FB9CB073B28D0,0,,0,,/tienda1/imagenes/3.gif
GET,67D6CC16661216E2CB26305677E6A5F6,0,,0,,/tienda1/imagenes/cmenbul.gif
GET,A6229E8A0F9BCD69DC4AB7499BF1123B,0,,0,,/tienda1/imagenes/logo.gif
GET,95A0CC0D881D38CFB8863EC6205FA94B,0,,0,,/tienda1/index.jsp
POST,9BEB49DBCA47463118D559182805D64B,68,id=1&nombre=Vino+Rioja&precio=100&cantidad=48&B1=A%F1adir+al+carrito,0,,/tienda1/publico/anadir.jsp
GET,712ECE9A3458A0F9AC445AD3F0711B56,0,,0,id=2,/tienda1/publico/caracteristicas.jsp?id=2
GET,21D7ECE9580ACB332195AA542FE9CCFB,0,,0,,/tienda1/publico/carrito.jsp
GET,ACCEA150CADB63B0EF6C85D08840CCBE,0,,0,errorMsg=Credenciales+incorrectas,/tienda1/publico/entrar.jsp?errorMsg=Credenciales+incorrectas
POST,55861E981C2D8A6357382D9895ECBB90,33,errorMsg=Credenciales+incorrectas,0,,/tienda1/publico/entrar.jsp
GET,CB5EB57147FC2C01293B8D4FD38E23AA,0,,0,,/tienda1/publico/miembros.jsp
GET,752762823137A547E6720A2385D50A6F,0,,0,modo=insertar&precio=3146&B1=Pasar+por+caja,/tienda1/publico/pagar.jsp?modo=insertar&precio=3146&B1=Pasar+por+caja
POST,D01B5C7C5F646313FF355FD2102A7DFE,43,modo=insertar&precio=3146&B1=Pasar+por+caja,0,,/tienda1/publico/pagar.jsp
GET,8B2B09854DD00519F1D045C79FA79244,0,,0,,/tienda1/publico/productos.jsp
GET,62B5EF56119ADAA10FD49C6EAAB18E36,0,,0,modo=registro&login=shoeb&password=i2cit6d4r&nombre=Abdul&apellidos=Cancela+Arce&email=galvao_pesche%40ajuntamentbarcelona20.ky&dni=05301323F&direccion=C%2F+Norte+9%2C+&ciudad=Fuentes+Calientes&cp=05357&provincia=Guadalajara&ntc=2457099183182823&B1=Registrar,/tienda1/publico/registro.jsp?modo=registro&login=shoeb&password=i2cit6d4r&nombre=Abdul&apellidos=Cancela+Arce&email=galvao_pesche%40ajuntamentbarcelona20.ky&dni=05301323F&direccion=C%2F+Norte+9%2C+&ciudad=Fuentes+Calientes&cp=05357&provincia=Guadalajara&ntc=2457099183182823&B1=Registrar
POST,15DF7BED514C13D75F52DBB992A6D7B0,258,modo=registro&login=shoeb&password=i2cit6d4r&nombre=Abdul&apellidos=Cancela+Arce&email=galvao_pesche%40ajuntamentbarcelona20.ky&dni=05301323F&direccion=C%2F+Norte+9%2C+&ciudad=Fuentes+Calientes&cp=05357&provincia=Guadalajara&ntc=2457099183182823&B1=Registrar,0,,/tienda1/publico/registro.jsp
GET,2196365CB00AA571D48674FC9D9A72EB,0,,0,B2=Vaciar+carrito,/tienda1/publico/vaciar.jsp?B2=Vaciar+carrito
POST,F4B80D3246EAD47B042A704AE6721057,17,B2=Vaciar+carrito,0,,/tienda1/publico/vaciar.jsp
GET,C865263F89FB650ED84370CEF345009B,0,,0,,/tienda1/global/menum.jsp
GET,0AD011EF6AAD46E1ABE8F7FFA00FF3C8,0,,0,,/tienda1/global/titulo.jsp
GET,F890F5F5552D0AD9301E6597C0EB5A24,0,,0,,/tienda1/miembros/imagenes/castro.jpg
GET,12C70D3E3CB1EBE79914CA0F18DB27FD,0,,0,,/tienda1/miembros/salir.jsp
GET,3E8105F089EEA7D5B1F74DF55E18B4C5,0,,0,,/tienda1/imagenes/1.gif
GET,255A34429BFDAC5DE3D789DB97E96FC7,0,,0,,/tienda1/imagenes/logo.gif
GET,5ECF0865BD5240752DBCB8581FD50135,0,,0,,/tienda1/imagenes/nuestratierra.jpg
GET,C1983B59CFDB68D03FC16F030C975088,0,,0,,/tienda1/index.jsp
GET,E1FD8CC9262D7D4CF94AA1E6520C3909,0,,0,id=3&nombre=Jam%F3n+Ib%E9rico&precio=39&cantidad=37&B1=A%F1adir+al+carrito,/tienda1/publico/anadir.jsp?id=3&nombre=Jam%F3n+Ib%E9rico&precio=39&cantidad=37&B1=A%F1adir+al+carrito
POST,C397DC6C18C6C7E4D0AEBE926BA80758,74,id=3&nombre=Jam%F3n+Ib%E9rico&precio=39&cantidad=37&B1=A%F1adir+al+carrito,0,,/tienda1/publico/anadir.jsp
GET,B50C7344533ADBB681B7CB942CE727B5,0,,0,modo=entrar&login=ardavan&pwd=4l09o636a&remember=on&B1=Entrar,/tienda1/publico/autenticar.jsp?modo=entrar&login=ardavan&pwd=4l09o636a&remember=on&B1=Entrar
POST,166A478087A92E35F5C584F8524B597A,61,modo=entrar&login=ardavan&pwd=4l09o636a&remember=on&B1=Entrar,0,,/tienda1/publico/autenticar.jsp
GET,CF6450310EE081365463F054A7BDE5F8,0,,0,id=2,/tienda1/publico/caracteristicas.jsp?id=2
GET,67D9D28B98462D5BECCA5593A84F675A,0,,0,,/tienda1/publico/carrito.jsp
POST,B4645CB4FE178494E939648A54C9E921,33,errorMsg=Credenciales+incorrectas,0,,/tienda1/publico/entrar.jsp
GET,1B7F779D03099DD45524D0894FB9E057,0,,0,,/tienda1/publico/miembros.jsp
GET,D6E2D86C15F63D28AE9A17204470655C,0,,0,modo=insertar&precio=8199&B1=Confirmar,/tienda1/publico/pagar.jsp?modo=insertar&precio=8199&B1=Confirmar
POST,6A5800A6D505CA9B7CD0FC8514B846C3,38,modo=insertar&precio=8199&B1=Confirmar,0,,/tienda1/publico/pagar.jsp
GET,8778CA28AC5A8A34DCF3D53DB88751DF,0,,0,,/tienda1/publico/productos.jsp
GET,47E0121BE1DAF7E7D526196B07CEBC97,0,,0,B2=Vaciar+carrito,/tienda1/publico/vaciar.jsp?B2=Vaciar+carrito
GET,A077B2CC21E5F4750A2E2FF671E3689B,0,,0,,/tienda1/global/creditos.jsp
GET,F2C1A388DE821C692884091F76BF6FBB,0,,0,,/tienda1/global/menum.jsp
GET,EB722042D5C15A2B90C2E7AF44578AF8,0,,0,,/tienda1/global/titulo.jsp
GET,79E04155696E5B9E3820373ACB980369,0,,0,,/tienda1/global/estilos.css
GET,ADD99054FBC81D1CE1D405044C4FAA1C,0,,0,,/tienda1/miembros/imagenes/ogono.jpg
GET,E30B6F98580F85DE886F741A2B44B86B,0,,0,,/tienda1/miembros/imagenes/zarauz.jpg
GET,CD5C8C15E03EEEEFF93375937EA2B169,0,,0,,/tienda1/miembros/index.jsp
POST,486652C97F9BBF6C26CD97CC77118944,258,modo=registro&login=archie&password=EsclAREcIdameNTe&nombre=Efr%E9n&apellidos=Fainstein+Ferrete&email=garde3%40gay-tantra.kw&dni=72500690K&direccion=Calle+Conde+De+Cartagena+97+5F&ciudad=Trujillo&cp=28660&provincia=Barcelona&ntc=6775762435738331&B1=Registrar,0,,/tienda1/miembros/editar.jsp
GET,AC4822ED45BCFC4206C3E47162F6C5BA,0,,0,,/tienda1/miembros/fotos.jsp
GET,F457141CB7097FE5AA9017552E44C72B,0,,0,,/tienda1/miembros/salir.jsp
GET,40E811A88BEBB9B8F7E4BA0C8B5133D7,0,,0,,/tienda1/imagenes/1.gif
GET,53A6B3B59F02F2EFB9CA73A6D2BB5DCD,0,,0,,/tienda1/imagenes/2.gif
GET,A6B01F552B162FC7E5042EF4B797D370,0,,0,,/tienda1/imagenes/3.gif
GET,A6064051BB6B2CCC2F3B1DF39B3D2B92,0,,0,,/tienda1/imagenes/cmenbul.gif
GET,856AEF79535DDC0C7CB3AB498E8C62DC,0,,0,,/tienda1/imagenes/logo.gif
GET,0A8014789F36ADF619BD9EA11E2D3D03,0,,0,,/tienda1/imagenes/nuestratierra.jpg
GET,D704D4E08E7BB89CD52A81799A3B8B3C,0,,0,,/tienda1/index.jsp
GET,3598FC8BCCDB375D35D4D1AF76B327B8,0,,0,id=3&nombre=Vino+Rioja&precio=85&cantidad=65&B1=A%F1adir+al+carrito,/tienda1/publico/anadir.jsp?id=3&nombre=Vino+Rioja&precio=85&cantidad=65&B1=A%F1adir+al+carrito
GET,345A6F83975B0DAAD38D7AD5198A9462,0,,0,modo=entrar&login=vreugden&pwd=desmerecer&remember=off&B1=Entrar,/tienda1/publico/autenticar.jsp?modo=entrar&login=vreugden&pwd=desmerecer&remember=off&B1=Entrar
POST,6FB8E626F14655F1B64E1E8DE9B74EEE,64,modo=entrar&login=vreugden&pwd=desmerecer&remember=off&B1=Entrar,0,,/tienda1/publico/autenticar.jsp
GET,5FCD43DEA0A6763BC496331486FE6F8C,0,,0,,/tienda1/publico/carrito.jsp
POST,E754811EC3BA9181DAAC18C2427B58BA,33,errorMsg=Credenciales+incorrectas,0,,/tienda1/publico/entrar.jsp
GET,17E034B7E7AA47B98FE010FD9ED6A34B,0,,0,,/tienda1/publico/miembros.jsp
GET,4FD5C899C5C5C0AA7338FDF311422F8A,0,,0,modo=insertar&precio=3674&B1=Confirmar,/tienda1/publico/pagar.jsp?modo=insertar&precio=3674&B1=Confirmar
POST,B9760CBF3FB1DD84C8855B9FB79424E7,38,modo=insertar&precio=3674&B1=Confirmar,0,,/tienda1/publico/pagar.jsp
GET,26A66DB51B614F6C1992DFFEFBDC660F,0,,0,modo=registro&login=winde&password=Presta&nombre=Jugen&apellidos=Diez+Lizano&email=sims2%40videocasa-ebs.ru&dni=34081266G&direccion=Avda.+De+La+Costa+151%2C+&ciudad=Valdemoro&cp=09665&provincia=Ciudad+Real&ntc=7857158360903973&B1=Registrar,/tienda1/publico/registro.jsp?modo=registro&login=winde&password=Presta&nombre=Jugen&apellidos=Diez+Lizano&email=sims2%40videocasa-ebs.ru&dni=34081266G&direccion=Avda.+De+La+Costa+151%2C+&ciudad=Valdemoro&cp=09665&provincia=Ciudad+Real&ntc=7857158360903973&B1=Registrar
POST,997DEB68B6868A12AB88AFBC1BAF7652,239,modo=registro&login=winde&password=Presta&nombre=Jugen&apellidos=Diez+Lizano&email=sims2%40videocasa-ebs.ru&dni=34081266G&direccion=Avda.+De+La+Costa+151%2C+&ciudad=Valdemoro&cp=09665&provincia=Ciudad+Real&ntc=7857158360903973&B1=Registrar,0,,/tienda1/publico/registro.jsp
GET,0A1961E5C85BD1F04CBF915BDFDA5351,0,,0,B2=Vaciar+carrito,/tienda1/publico/vaciar.jsp?B2=Vaciar+carrito
POST,A8F61BC023F2BEDD521B9229AF9EEC7D,17,B2=Vaciar+carrito,0,,/tienda1/publico/vaciar.jsp
GET,8F055B1512841DAB070CB4997ED84F16,0,,0,,/tienda1/global/creditos.jsp
GET,82AD433E012E67B67909F01B040DC34E,0,,0,,/tienda1/global/menum.jsp
GET,D8C85ACEB0A808A51BC90131113D00E5,0,,0,,/tienda1/global/titulo.jsp
GET,2CF359ACC8FA737BFE2B48709D30FF9A,0,,0,,/tienda1/global/estilos.css
GET,50C67A53F1B9A8797FFFE8CB6B6D7BA6,0,,0,,/tienda1/miembros/imagenes/zarauz.jpg
GET,88FCDB8A75A202CBF2A72A0C1AEFD2DF,0,,0,,/tienda1/miembros/index.jsp
GET,5A934B26EB42F1E60E58D535BDC0A714,0,,0,modo=registro&login=mcwalter&password=NArBO_neSA&nombre=Quiyen&apellidos=Mendracaveitia+Torreyas&email=tati%40callalabocaatiaherminia.travel&dni=09352334M&direccion=Calle+Casarrubuelos%2C+125%2C+10%3FB&ciudad=Pe%F1aflor&cp=13270&provincia=Zaragoza&ntc=6446364885360152&B1=Registrar,/tienda1/miembros/editar.jsp?modo=registro&login=mcwalter&password=NArBO_neSA&nombre=Quiyen&apellidos=Mendracaveitia+Torreyas&email=tati%40callalabocaatiaherminia.travel&dni=09352334M&direccion=Calle+Casarrubuelos%2C+125%2C+10%3FB&ciudad=Pe%F1aflor&cp=13270&provincia=Zaragoza&ntc=6446364885360152&B1=Registrar
POST,DC28CC837BADDC4D6F4D0A17F1A28EF0,281,modo=registro&login=mcwalter&password=NArBO_neSA&nombre=Quiyen&apellidos=Mendracaveitia+Torreyas&email=tati%40callalabocaatiaherminia.travel&dni=09352334M&direccion=Calle+Casarrubuelos%2C+125%2C+10%3FB&ciudad=Pe%F1aflor&cp=13270&provincia=Zaragoza&ntc=6446364885360152&B1=Registrar,0,,/tienda1/miembros/editar.jsp
GET,A7B354944E436592E2448B907ED5D233,0,,0,,/tienda1/miembros/salir.jsp
GET,FD93A1F414A171ACED82E0DD8647E786,0,,0,,/tienda1/imagenes/2.gif
GET,04D6D70392FF0C06342D4C2C5A761FD8,0,,0,,/tienda1/imagenes/3.gif
GET,39F6A0B65D791C6BE62DE145E822481A,0,,0,,/tienda1/imagenes/logo.gif
GET,80151CFDAB5B86F3000621202CB95CD5,0,,0,,/tienda1/imagenes/nuestratierra.jpg
POST,39EE1EB5156AC7D4CE0C1083279F02F5,74,id=1&nombre=Jam%F3n+Ib%E9rico&precio=85&cantidad=79&B1=A%F1adir+al+carrito,0,,/tienda1/publico/anadir.jsp
GET,D0C58F66F5CAB0E977411F325ACE6442,0,,0,modo=entrar&login=lizzi&pwd=d2s32Be%F1ArsE&remember=off&B1=Entrar,/tienda1/publico/autenticar.jsp?modo=entrar&login=lizzi&pwd=d2s32Be%F1ArsE&remember=off&B1=Entrar
POST,D5DA7ED94148521A0F9C0EB4855C774C,65,modo=entrar&login=lizzi&pwd=d2s32Be%F1ArsE&remember=off&B1=Entrar,0,,/tienda1/publico/autenticar.jsp
GET,6B460C10DBA9686FB0B304A609307AFF,0,,0,id=2,/tienda1/publico/caracteristicas.jsp?id=2
GET,1535204BC1ACB522FBAB9F657129AFB9,0,,0,,/tienda1/publico/carrito.jsp
POST,3390CB07CA45C8EC677CB58BFB3C2B7A,33,errorMsg=Credenciales+incorrectas,0,,/tienda1/publico/entrar.jsp
GET,BE4B27559DA6ACF3ADC07A99942BE5ED,0,,0,modo=insertar&precio=3675&B1=Confirmar,/tienda1/publico/pagar.jsp?modo=insertar&precio=3675&B1=Confirmar
GET,DE0223A9BFF724843636C2F8AD09018D,0,,0,,/tienda1/publico/productos.jsp
GET,904E6FC50F988201DFC36E046BFFE865,0,,0,B2=Vaciar+carrito,/tienda1/publico/vaciar.jsp?B2=Vaciar+carrito
POST,7ABAFAD722A9BB241C2893A68FC92DA0,17,B2=Vaciar+carrito,0,,/tienda1/publico/vaciar.jsp
GET,2B0D6CE0FF373D05C2DE871B0CA6DEEC,0,,0,,/tienda1/global/menum.jsp
GET,C13E35A63B9D47581F9B2ABAA689185F,0,,0,,/tienda1/global/titulo.jsp
GET,01E8646C401D901B20CC6BDF9C069AE3,0,,0,,/tienda1/miembros/imagenes/ogono.jpg
GET,F599D11784B8586E27C4D8D91D7898EA,0,,0,,/tienda1/miembros/index.jsp
GET,1F2D866DC78204931AC12969C4506D90,0,,0,modo=registro&login=pierre-y&password=corb9ch4da&nombre=Erwin&apellidos=Pello+Melo&email=shdanoff%40esposo.com.tj&dni=73672811Q&direccion=Passatge+Credit%2C+93%2C+13-C&ciudad=Castej%F3n&cp=47800&provincia=Asturias&ntc=7652411292713718&B1=Registrar,/tienda1/miembros/editar.jsp?modo=registro&login=pierre-y&password=corb9ch4da&nombre=Erwin&apellidos=Pello+Melo&email=shdanoff%40esposo.com.tj&dni=73672811Q&direccion=Passatge+Credit%2C+93%2C+13-C&ciudad=Castej%F3n&cp=47800&provincia=Asturias&ntc=7652411292713718&B1=Registrar
GET,4139695561A84DE6CA2C7F745CD2D1C4,0,,0,,/tienda1/miembros/fotos.jsp
GET,CC8FA99EEFA598ABD9F4FFC281C5A875,0,,0,,/tienda1/miembros/salir.jsp
GET,0E78749FE4D104672DC8887E1152C325,0,,0,,/tienda1/imagenes/1.gif
GET,38E58B06DAE1405C80E41D117DD0E828,0,,0,,/tienda1/imagenes/cmenbul.gif
GET,6D4439F56A73F2F57EC5BF2675F55AC1,0,,0,,/tienda1/imagenes/logo.gif
GET,7508470C69CDEDBE51743880EE0E1DE2,0,,0,,/tienda1/imagenes/nuestratierra.jpg
GET,4EF68EA3E0AD207E4E19D9814935CEE1,0,,0,,/tienda1/index.jsp
GET,B985E9890C37BD40ACC7C14A36BFD21E,0,,0,id=1&nombre=Queso+Manchego&precio=39&cantidad=23&B1=A%F1adir+al+carrito,/tienda1/publico/anadir.jsp?id=1&nombre=Queso+Manchego&precio=39&cantidad=23&B1=A%F1adir+al+carrito
POST,FA306F506C700C24B5B53D536A0D211F,71,id=1&nombre=Queso+Manchego&precio=39&cantidad=23&B1=A%F1adir+al+carrito,0,,/tienda1/publico/anadir.jsp
GET,37F112F7F2590E3078A0363BAD013250,0,,0,modo=entrar&login=arles&pwd=15Ma0dE9o&remember=on&B1=Entrar,/tienda1/publico/autenticar.jsp?modo=entrar&login=arles&pwd=15Ma0dE9o&remember=on&B1=Entrar
POST,B4BEDE31164E64D4F42675487CEAF99F,59,modo=entrar&login=arles&pwd=15Ma0dE9o&remember=on&B1=Entrar,0,,/tienda1/publico/autenticar.jsp
GET,3B6FBC4E3F66799323FED6A43516FAB6,0,,0,id=2,/tienda1/publico/caracteristicas.jsp?id=2
POST,950A3E10F922405CADDED59E8FB75D20,4,id=2,0,,/tienda1/publico/caracteristicas.jsp
GET,2DC98A773414038056508272FAC02B4A,0,,0,,/tienda1/publico/carrito.jsp
GET,12C8289EB7671551540818F122E226D1,0,,0,errorMsg=Credenciales+incorrectas,/tienda1/publico/entrar.jsp?errorMsg=Credenciales+incorrectas
POST,3A9FAABFBF858A8AE0FCA8883A8141B8,33,errorMsg=Credenciales+incorrectas,0,,/tienda1/publico/entrar.jsp
GET,78A0264B57927A6042279CF96E28C67A,0,,0,,/tienda1/publico/miembros.jsp
GET,5C19762361B5D26F4746170292F90274,0,,0,modo=insertar&precio=9387&B1=Pasar+por+caja,/tienda1/publico/pagar.jsp?modo=insertar&precio=9387&B1=Pasar+por+caja
POST,B3F4891080A8D8174B77204FFD36EBB0,43,modo=insertar&precio=9387&B1=Pasar+por+caja,0,,/tienda1/publico/pagar.jsp
GET,770C6A0771B290388045BC0979BF31D8,0,,0,modo=registro&login=eu&password=s%F3rdIda.ME3te&nombre=Tila&apellidos=Rebes+Huasequi&email=basedow%40hiteurope.fo&dni=99431698F&direccion=Travesia+Uruguay%2C+172%2C+&ciudad=Sant+Carles+de+la+R%E0pita&cp=31490&provincia=%C1vila&ntc=5277423827718841&B1=Registrar,/tienda1/publico/registro.jsp?modo=registro&login=eu&password=s%F3rdIda.ME3te&nombre=Tila&apellidos=Rebes+Huasequi&email=basedow%40hiteurope.fo&dni=99431698F&direccion=Travesia+Uruguay%2C+172%2C+&ciudad=Sant+Carles+de+la+R%E0pita&cp=31490&provincia=%C1vila&ntc=5277423827718841&B1=Registrar
POST,079AA94CEC017867AD1259CBE347ECF5,260,modo=registro&login=eu&password=s%F3rdIda.ME3te&nombre=Tila&apellidos=Rebes+Huasequi&email=basedow%40hiteurope.fo&dni=99431698F&direccion=Travesia+Uruguay%2C+172%2C+&ciudad=Sant+Carles+de+la+R%E0pita&cp=31490&provincia=%C1vila&ntc=5277423827718841&B1=Registrar,0,,/tienda1/publico/registro.jsp
GET,028143D1FE81E51BF6E027ECE7415DA6,0,,0,B2=Vaciar+carrito,/tienda1/publico/vaciar.jsp?B2=Vaciar+carrito
POST,217EB69746873EC7ED7F336A1C8CEA12,17,B2=Vaciar+carrito,0,,/tienda1/publico/vaciar.jsp
GET,DD58FA42D96E3F32C6A7C295DFDB9F12,0,,0,,/tienda1/global/creditos.jsp
GET,6992E8081883F22DF18FCD62582D7F12,0,,0,,/tienda1/global/menum.jsp
GET,C51F97401C1D9A97B68934BA246BAB73,0,,0,,/tienda1/global/titulo.jsp
GET,BC5AD02F02F3533724414A8A11310404,0,,0,,/tienda1/global/estilos.css
GET,6AF912030D43BE4CB299A9F9E40887D8,0,,0,,/tienda1/miembros/imagenes/zarauz.jpg
GET,37BE84A35C416411176F57E298995CCA,0,,0,modo=registro&login=reith&password=hus24lero&nombre=Ferm%EDn&apellidos=Fainstein+Ferrete&email=cruttenden%40saludyfitness.ca&dni=63188831B&direccion=C%2F+San+Mariano+168+&ciudad=Bembibre&cp=47494&provincia=Alicante&ntc=6986219017290364&B1=Registrar,/tienda1/miembros/editar.jsp?modo=registro&login=reith&password=hus24lero&nombre=Ferm%EDn&apellidos=Fainstein+Ferrete&email=cruttenden%40saludyfitness.ca&dni=63188831B&direccion=C%2F+San+Mariano+168+&ciudad=Bembibre&cp=47494&provincia=Alicante&ntc=6986219017290364&B1=Registrar
POST,948A0F85E2BAA7ADEEC30E9498569336,248,modo=registro&login=reith&password=hus24lero&nombre=Ferm%EDn&apellidos=Fainstein+Ferrete&email=cruttenden%40saludyfitness.ca&dni=63188831B&direccion=C%2F+San+Mariano+168+&ciudad=Bembibre&cp=47494&provincia=Alicante&ntc=6986219017290364&B1=Registrar,0,,/tienda1/miembros/editar.jsp
GET,451E6BB584071E0DD1C2C9CCF453852B,0,,0,,/tienda1/miembros/fotos.jsp
GET,8CAACE4730CCC1AB1108ADB7FB4128B8,0,,0,,/tienda1/miembros/salir.jsp
GET,64F0B1A63AE81B4B7265B1A949C502CA,0,,0,,/tienda1/imagenes/3.gif
GET,7281B7EBE060CA981656511775A193E0,0,,0,,/tienda1/imagenes/cmenbul.gif
GET,E254F710F00595945965D323FCB3F3F1,0,,0,,/tienda1/imagenes/nuestratierra.jpg
GET,0C548E66939A099DBFEAAA9656B7E1FA,0,,0,,/tienda1/index.jsp
GET,CCBBC21C40FE643B85C6F8AE76EE98AB,0,,0,id=1&nombre=Vino+Rioja&precio=39&cantidad=43&B1=A%F1adir+al+carrito,/tienda1/publico/anadir.jsp?id=1&nombre=Vino+Rioja&precio=39&cantidad=43&B1=A%F1adir+al+carrito
POST,374C686C9C92B0F84284E7152637B5D8,67,id=1&nombre=Vino+Rioja&precio=39&cantidad=43&B1=A%F1adir+al+carrito,0,,/tienda1/publico/anadir.jsp
GET,49BDE39E53C563A44AC485E42D6BA472,0,,0,modo=entrar&login=fournier&pwd=2iS%D3NOMo&remember=off&B1=Entrar,/tienda1/publico/autenticar.jsp?modo=entrar&login=fournier&pwd=2iS%D3NOMo&remember=off&B1=Entrar
POST,6A398CE120CA5DFFA46E46C19FDDD574,64,modo=entrar&login=fournier&pwd=2iS%D3NOMo&remember=off&B1=Entrar,0,,/tienda1/publico/autenticar.jsp
GET,4191D0F4C6F035AE1B95BB7421A16249,0,,0,id=1,/tienda1/publico/caracteristicas.jsp?id=1
POST,6ECAC08BC3FBF3061A95B505458C8B86,4,id=1,0,,/tienda1/publico/caracteristicas.jsp
GET,95FFCF1F77CC470C0D5C96FD8DA7E78C,0,,0,,/tienda1/publico/carrito.jsp
GET,7D24F9C52D0EDAD1E60BC5BCF4DE2CF1,0,,0,errorMsg=Credenciales+incorrectas,/tienda1/publico/entrar.jsp?errorMsg=Credenciales+incorrectas
GET,CC5601B6C296D356306336C7B6CCB8A0,0,,0,modo=insertar&precio=6477&B1=Pasar+por+caja,/tienda1/publico/pagar.jsp?modo=insertar&precio=6477&B1=Pasar+por+caja
POST,1C0A3DC10B091C88338D676FCFB241EE,43,modo=insertar&precio=6477&B1=Pasar+por+caja,0,,/tienda1/publico/pagar.jsp
GET,9A96CC2DB1357FBF478E9A18CBFCB356,0,,0,,/tienda1/publico/productos.jsp
GET,234442DA958C64C0DFD5FEEEC7D857CC,0,,0,modo=registro&login=bjorn&password=7ux%E1cea&nombre=Danisa&apellidos=Carta%F1a&email=lim%40marketingmunicipal.bf&dni=92624028S&direccion=Peral%2C+180+4-B&ciudad=San+Crist%F3bal+de+Segovia&cp=03837&provincia=Girona&ntc=8326141547735911&B1=Registrar,/tienda1/publico/registro.jsp?modo=registro&login=bjorn&password=7ux%E1cea&nombre=Danisa&apellidos=Carta%F1a&email=lim%40marketingmunicipal.bf&dni=92624028S&direccion=Peral%2C+180+4-B&ciudad=San+Crist%F3bal+de+Segovia&cp=03837&provincia=Girona&ntc=8326141547735911&B1=Registrar
POST,F26D32C30B33CBC6FBE7BED9E0A87BE5,247,modo=registro&login=bjorn&password=7ux%E1cea&nombre=Danisa&apellidos=Carta%F1a&email=lim%40marketingmunicipal.bf&dni=92624028S&direccion=Peral%2C+180+4-B&ciudad=San+Crist%F3bal+de+Segovia&cp=03837&provincia=Girona&ntc=8326141547735911&B1=Registrar,0,,/tienda1/publico/registro.jsp
GET,727C1591A005006624C73585B0074A67,0,,0,B2=Vaciar+carrito,/tienda1/publico/vaciar.jsp?B2=Vaciar+carrito
POST,6CEF5D00DC658CA5DC6FEDF953C1DE67,17,B2=Vaciar+carrito,0,,/tienda1/publico/vaciar.jsp
GET,18B66BD929C2E5687958AA9AC173EA59,0,,0,,/tienda1/global/creditos.jsp
GET,EEC05E26868FBAD40FC72A167FF070BA,0,,0,,/tienda1/global/titulo.jsp
GET,AC50D3366F34EC43566EB714F340DCE1,0,,0,,/tienda1/miembros/imagenes/castro.jpg
GET,F6C2C916B043799CB0E5A3DB1867CE94,0,,0,,/tienda1/miembros/imagenes/ogono.jpg
GET,D4268BD4C0723226A3F51087D948C34F,0,,0,,/tienda1/miembros/index.jsp
GET,FAE6746735081737914BE0A67822A274,0,,0,modo=registro&login=erguven&password=gargajientA&nombre=Plutarco&apellidos=Castellanos+G%F2dia&email=mazzotti9%40novaservicios.bi&dni=38948590E&direccion=Calle+La+Paz%2C+88%2C+&ciudad=Xerta&cp=25341&provincia=Badajoz&ntc=2435495115803768&B1=Registrar,/tienda1/miembros/editar.jsp?modo=registro&login=erguven&password=gargajientA&nombre=Plutarco&apellidos=Castellanos+G%F2dia&email=mazzotti9%40novaservicios.bi&dni=38948590E&direccion=Calle+La+Paz%2C+88%2C+&ciudad=Xerta&cp=25341&provincia=Badajoz&ntc=2435495115803768&B1=Registrar
POST,34F5B2C5A5F6E4D272781E8104906B52,250,modo=registro&login=erguven&password=gargajientA&nombre=Plutarco&apellidos=Castellanos+G%F2dia&email=mazzotti9%40novaservicios.bi&dni=38948590E&direccion=Calle+La+Paz%2C+88%2C+&ciudad=Xerta&cp=25341&provincia=Badajoz&ntc=2435495115803768&B1=Registrar,0,,/tienda1/miembros/editar.jsp
GET,B2D302F4B2180E51DF5811E229288025,0,,0,,/tienda1/miembros/fotos.jsp
GET,468C6D245B5C77E099814A49E1C9D9BA,0,,0,,/tienda1/miembros/salir.jsp
GET,8D51F5B1E53F4B2CDCCD43CD221CDF63,0,,0,,/tienda1/imagenes/1.gif
GET,AD0F6C6536DE0B909A710459D2DEA779,0,,0,,/tienda1/imagenes/2.gif
GET,487EBA2732419033FCD4DD4193360F80,0,,0,,/tienda1/imagenes/logo.gif
GET,6D6712D68BC197EB64D574F1A409F515,0,,0,,/tienda1/imagenes/nuestratierra.jpg
GET,C8B03C9F74E6300BEB2EA20BC3D70AE8,0,,0,,/tienda1/index.jsp
GET,DDE6E8D71E139F4DDF4D7DC435C53CD3,0,,0,id=1&nombre=Vino+Rioja&precio=100&cantidad=64&B1=A%F1adir+al+carrito,/tienda1/publico/anadir.jsp?id=1&nombre=Vino+Rioja&precio=100&cantidad=64&B1=A%F1adir+al+carrito
POST,E7C964E1C0F0D92A5828D8D7A0D0A49B,68,id=1&nombre=Vino+Rioja&precio=100&cantidad=64&B1=A%F1adir+al+carrito,0,,/tienda1/publico/anadir.jsp
